date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-02-13,ok,,24,288,0,2.000000,2.000000,5.304348,4.489600,60.715847,155.707186,19.587896,4.896974,191.938163,183.950401,183.950401,0.000000,97,3.403620,0,0,0,0.000000
2025-02-14,ok,,24,288,0,2.000000,2.000000,4.469538,3.783017,97.660885,72.990038,16.505110,4.126277,150.019536,145.382225,145.382225,0.000000,97,4.694288,0,0,0,0.000000
2025-02-15,ok,,24,288,0,2.000000,2.000000,3.447897,2.918300,102.005255,85.517407,12.732394,3.183098,171.607170,167.643569,167.643569,0.000000,97,3.792510,0,0,0,0.000000
2025-02-16,ok,,24,288,0,2.000000,2.000000,4.048913,3.427000,11.949327,200.729451,14.951826,3.737957,193.988995,191.730834,191.730834,0.000000,97,3.909253,0,0,0,0.000000
2025-02-17,ok,,24,288,0,2.000000,2.000000,3.597826,3.045200,26.220581,434.322316,13.286052,3.321513,443.935331,443.935331,443.935331,0.000000,97,3.042006,0,0,0,0.000000
2025-02-18,ok,,24,288,0,2.000000,2.000000,5.817580,4.924000,144.820858,291.909987,21.483161,5.370790,409.876894,390.068616,390.068616,0.000000,97,3.434001,0,0,0,0.000000
2025-02-19,ok,,24,288,0,2.000000,2.000000,5.120867,4.334302,131.249792,175.615431,18.910337,4.727584,283.227302,265.144267,265.144267,0.000000,97,3.253726,0,0,0,0.000000
2025-02-20,ok,,24,288,0,2.000000,2.000000,5.344030,4.523187,84.696454,213.579440,19.734434,4.933608,273.607852,270.243529,270.261706,0.000067,97,3.427180,0,0,0,0.000000
2025-02-21,ok,,24,288,0,2.000000,2.000000,5.991493,5.071200,98.749924,282.912086,22.125387,5.531347,354.005276,345.833122,345.833122,0.000000,97,4.108901,0,0,0,0.000000
2025-02-22,ok,,24,288,0,2.000000,2.000000,4.463020,3.777500,69.533122,196.092603,16.481040,4.120260,245.024426,239.226065,239.227247,0.000005,97,4.054337,0,0,0,0.000000
2025-02-23,ok,,24,288,0,2.000000,2.000000,5.533907,4.683899,168.781599,126.802303,20.435612,5.108903,270.039388,267.063091,267.063091,0.000000,97,3.657992,0,0,0,0.000000
2025-02-24,ok,,24,288,0,2.000000,2.000000,7.269494,6.152900,133.368077,69.278603,26.844789,6.711197,169.090694,166.674983,166.674983,0.000000,97,3.340571,0,0,0,0.000000
2025-02-25,ok,,24,288,0,2.000000,2.000000,5.000827,4.232700,75.638293,50.703493,18.467054,4.616764,103.257968,102.520658,102.520658,0.000000,97,3.362791,0,0,0,0.000000
2025-02-26,ok,,24,288,0,2.000000,2.000000,6.011815,5.088400,65.050679,167.203214,22.200429,5.550107,204.503357,199.139649,199.139649,0.000008,97,3.725490,0,0,0,0.000000
2025-02-27,ok,,24,288,0,2.000000,2.000000,3.760870,3.183200,78.235156,42.675382,13.888139,3.472035,103.550365,102.894012,102.894012,0.000000,97,3.538053,0,0,0,0.000000
2025-02-28,ok,,24,288,0,2.000000,2.000000,5.612004,4.750000,60.728417,36.949982,20.724008,5.181002,71.773390,70.013282,70.017134,0.000055,97,3.586011,0,0,0,0.000000
2025-03-01,ok,,24,288,0,2.000000,2.000000,2.923913,2.474800,68.138232,31.777314,10.797426,2.699357,86.418764,85.849160,85.849160,0.000000,97,3.124768,0,0,0,0.000000
2025-03-02,ok,,24,288,0,2.000000,2.000000,2.923913,2.474800,44.266201,175.188179,10.797426,2.699357,205.957597,205.503873,205.503873,0.000000,97,3.282009,0,0,0,0.000000
2025-03-03,ok,,24,288,0,2.000000,2.000000,6.928757,5.864500,227.316376,164.774427,25.586514,6.396629,360.107660,344.799539,344.799539,0.000000,97,3.487395,0,0,0,0.000000
2025-03-04,ok,,24,288,0,2.000000,2.000000,7.771739,6.578000,185.847862,92.053275,28.699478,7.174870,242.026790,241.069701,241.069701,0.000097,97,3.666140,0,0,0,0.000000
2025-03-05,ok,,24,288,0,2.000000,2.000000,2.362949,2.000000,3.565604,68.423164,8.725898,2.181474,61.081395,61.068855,61.074835,0.000098,97,3.508739,0,0,0,0.000000
